10•10•2004••••••••••••••••••••1•EQUALIZATION•EQUALIZATION••••••••••••
10•10•2004••••••••••••••••••••2•FLOAT•FLOAT••••••••••••
11•11•2004•Auto Boost•Oto Boost•Set Point•Çalışma Noktası•••11•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
11•11•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
11•11•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
12•12•2004•PSU Mode•PSU Mod•Set Point•Çalışma Noktası•••12•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
12•12•2004••••••••••••••••••••0•CHARGER•CHARGER••••••••••••
12•12•2004••••••••••••••••••••1•PSU•PSU••••••••••••
13•13•2004•Auto Battery Detection•Oto Batarya Tanıma•Set Point•Çalışma Noktası•••13•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
13•13•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
13•13•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
14•14•2004•Parallel Working•Paralel Çalışma•Configuration•Konfigürasyon•••14•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
14•14•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
14•14•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
15•15•2004•Parallel Coefficient•Paralel Katsayısı•Configuration•Konfigürasyon•V/A•V/A•15•1•-2•FALSE•Decimal•0•100•3•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
16•16•2004•PT100 Activated•PT100 Girişi•Configuration•Konfigürasyon•••16•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
16•16•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
16•16•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
17•17•2004•PT100 DVDT•PT100 DVDT•Configuration•Konfigürasyon•10mV/°C•10mV/°C•17•1•0•FALSE•Decimal•0•10•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
18•18•2004•PT100 Derate Temp•PT100 Derate Temp•Configuration•Konfigürasyon•°C •°C •18•1•-1•FALSE•Decimal•0•1000•750•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
19•19•2004•PT100 Max Temp•PT100 Max Temp•Configuration•Konfigürasyon•°C •°C •19•1•-1•FALSE•Decimal•650•2000•1000•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
20•20•2004•Max Internal Temp•Maks İç Sıcaklık•Monitoring•Monitor•°C•°C•20•1•0•FALSE•Decimal•0•255•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
21•21•2004•Output Voltage•Çıkış Voltajı•Monitoring•Monitor•V•V•21•1•-2•FALSE•Decimal•0•3200•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
22•22•2004•Output Current •Çıkış Akımı•Monitoring•Monitor•A•A•22•1•-2•FALSE•Decimal•0•1200•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
24•24•2004•PT100 Temp•PT100 Sıcaklık•Monitoring•Monitor•°C•°C•24•1•-1•TRUE•Decimal•0•2550•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
25•25•2004•Onboard NTC Temp•Kart NTC Sıcaklığı•Monitoring•Monitor•°C•°C•25•1•-1•FALSE•Decimal•0•2550•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
26•26•2004•Internal NTC Temp•MCU NTC Sıcaklığı•Monitoring•Monitor•°C•°C•26•1•0•FALSE•Decimal•0•255•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
27•27•2004•Battery Voltage (Reverse)•Batarya Voltajı (Ters)•Monitoring•Monitor•V•V•27•1•-2•FALSE•Decimal•0•3200•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
28•28•2004•Is Boost Active•Boost Mod Aktif•Monitoring•Monitor•••28•1•0•FALSE•Decimal•0•1•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
28•28•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
28•28•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
29•29•2004•Model•Model•Monitoring•Monitor•••29•1•0•FALSE•Decimal•0•9999•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
31•31•2004•Error Flags•Hatalar•Monitoring•Monitor•••31•1•0•FALSE•Decimal•-32768•32767•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
32•32•2004•Warning Flags•Uyarılar•Monitoring•Monitor•••32•1•0•FALSE•Decimal•-32768•32767•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
41•41•2004•Return To Factory Parameters•Parametreleri Sıfırla•Configuration•Konfigürasyon•••41•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
41•41•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
41•41•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
42•42•2004•Output Voltage PWM•Output Voltage PWM•Configuration•Konfigürasyon•••42•1•0•FALSE•Decimal•0•32000•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
43•43•2004•Output Current PWM•Output Current PWM•Configuration•Konfigürasyon•••43•1•0•FALSE•Decimal•0•32000•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
44•44•2004•PWM Flag•PWM Flag•Configuration•Konfigürasyon•••44•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
46•46•2004•Is Cutoff Active•Çıkış Aktif•Monitoring•Monitor•••46•1•0•FALSE•Decimal•0•1•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
46•46•2004••••••••••••••••••••0•NOT CONDUCTING•KESIMDE••••••••••••
46•46•2004••••••••••••••••••••1•CONDUCTING•ILETIMDE••••••••••••
47•47•2004•Is Relay Active•Röle Aktif•Monitoring•Monitor•••47•1•0•FALSE•Decimal•0•1•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
47•47•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
47•47•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
56•56•2004•OFFSET VOUT•OFFSET VOUT•Calibration•Kalibrasyon•••56•1•0•FALSE•Decimal•-1024•1024•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
57•57•2004•RATIO VOUT•RATIO VOUT•Calibration•Kalibrasyon•••57•1•0•FALSE•Decimal•0•4096•1815•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
59•59•2004•OFFSET IOUT•OFFSET IOUT•Calibration•Kalibrasyon•••59•1•0•FALSE•Decimal•-1024•1024•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
60•60•2004•RATIO IOUT•RATIO IOUT•Calibration•Kalibrasyon•••60•1•0•FALSE•Decimal•-4096•4096•2531•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
65•65•2004•OFFSET ONTC•OFFSET ONTC•Calibration•Kalibrasyon•••65•1•0•FALSE•Decimal•-8192•8192•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
66•66•2004•RATIO ONTC•RATIO ONTC•Calibration•Kalibrasyon•••66•1•0•FALSE•Decimal•-1024•1024•1024•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
68•68•2004•OFFSET VBAT•OFFSET VBAT•Calibration•Kalibrasyon•••68•1•0•FALSE•Decimal•-1024•1024•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
69•69•2004•RATIO VBAT•RATIO VBAT•Calibration•Kalibrasyon•••69•1•0•FALSE•Decimal•-1024•1024•500•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
71•71•2004•OFFSET PT100•OFFSET PT100•Calibration•Kalibrasyon•••71•1•0•FALSE•Decimal•-4096•4096•744•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
72•72•2004•RATIO PT100•RATIO PT100•Calibration•Kalibrasyon•••72•1•0•FALSE•Decimal•-1024•1024•56•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
9974•9974•2004•Device BL Version•Bootloader Versiyonu•Device•Device•••9974•1•-3•FALSE•Decimal•1000•9999•1000•••TRUE•Bootloader Versiyon Numarası•Current bootloader version•••••••••5•5•DEVICE_BOOTLOADER_VER•Device•-•1•1
9975•9975•2004•Device SW Version•Cihaz Yazılım Versiyonu•Device•Device•••9975•1•-3•FALSE•Decimal•1000•9999•1000•••TRUE•Yazılım Versiyon Numarası•Current software version•••••••••5•5•DEVICE_SOFTWARE_VER•Device•-•1•1
